"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID"
"6927",1986,1987,3,"Friday",1986-08-22,18:30:00,"Homburg","Schalke","1:1","0:0",1,1,0,0,1,1,2,0,38,6
"6928",1986,1987,3,"Friday",1986-08-22,20:00:00,"Frankfurt","Nürnberg","1:0","0:0",1,0,0,0,2,0,1,0,5,15
"6929",1986,1987,3,"Friday",1986-08-22,20:00:00,"Bremen","K'lautern","1:0","1:0",1,0,1,0,2,0,1,1,8,13
"6930",1986,1987,3,"Saturday",1986-08-23,15:30:00,"Waldhof","Dortmund","2:1","0:0",2,1,0,0,2,0,3,0,37,16
"6931",1986,1987,3,"Saturday",1986-08-23,15:30:00,"Leverkusen","Düsseldorf","5:0","2:0",5,0,2,0,2,0,5,2,36,23
"6932",1986,1987,3,"Saturday",1986-08-23,15:30:00,"Bayern","Köln","3:0","2:0",3,0,2,0,2,0,3,2,21,11
"6933",1986,1987,3,"Saturday",1986-08-23,15:30:00,"Bochum","HSV","1:1","0:1",1,1,0,1,1,1,2,1,29,10
"6934",1986,1987,3,"Saturday",1986-08-23,15:30:00,"Uerdingen","Stuttgart","2:2","1:0",2,2,1,0,1,1,4,1,33,14
"6935",1986,1987,3,"Saturday",1986-08-23,15:30:00,"Blau-Weiß 90 Ber.","Gladbach","3:2","1:2",3,2,1,2,2,0,5,3,39,20
"6936",1986,1987,4,"Tuesday",1986-09-02,20:00:00,"Köln","Leverkusen","1:4","0:2",1,4,0,2,0,2,5,2,11,36
"6937",1986,1987,4,"Tuesday",1986-09-02,20:00:00,"Düsseldorf","Waldhof","2:0","2:0",2,0,2,0,2,0,2,2,23,37
"6938",1986,1987,4,"Tuesday",1986-09-02,20:00:00,"Dortmund","Homburg","3:0","1:0",3,0,1,0,2,0,3,1,16,38
"6939",1986,1987,4,"Tuesday",1986-09-02,20:00:00,"Schalke","Uerdingen","2:1","0:1",2,1,0,1,2,0,3,1,6,33
"6940",1986,1987,4,"Tuesday",1986-09-02,20:00:00,"Gladbach","Bremen","1:2","1:1",1,2,1,1,0,2,3,2,20,8
"6941",1986,1987,4,"Tuesday",1986-09-02,20:00:00,"HSV","Frankfurt","2:0","1:0",2,0,1,0,2,0,2,1,10,5
"6942",1986,1987,4,"Wednesday",1986-09-03,20:00:00,"K'lautern","Bochum","4:1","1:1",4,1,1,1,2,0,5,2,13,29
"6943",1986,1987,4,"Wednesday",1986-09-03,20:00:00,"Nürnberg","Bayern","1:2","1:0",1,2,1,0,0,2,3,1,15,21
"6944",1986,1987,4,"Wednesday",1986-09-03,20:00:00,"Stuttgart","Blau-Weiß 90 Ber.","1:1","1:0",1,1,1,0,1,1,2,1,14,39
"6945",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Homburg","Düsseldorf","3:1","0:0",3,1,0,0,2,0,4,0,38,23
"6946",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Waldhof","Köln","2:0","2:0",2,0,2,0,2,0,2,2,37,11
"6947",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Leverkusen","Nürnberg","2:0","0:0",2,0,0,0,2,0,2,0,36,15
"6948",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Bayern","HSV","3:1","2:1",3,1,2,1,2,0,4,3,21,10
"6949",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Frankfurt","K'lautern","2:2","1:2",2,2,1,2,1,1,4,3,5,13
"6950",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Bochum","Gladbach","1:1","1:0",1,1,1,0,1,1,2,1,29,20
"6951",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Stuttgart","Schalke","4:0","2:0",4,0,2,0,2,0,4,2,14,6
"6952",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Uerdingen","Dortmund","2:4","1:2",2,4,1,2,0,2,6,3,33,16
"6953",1986,1987,5,"Saturday",1986-09-06,15:30:00,"Blau-Weiß 90 Ber.","Bremen","1:4","1:2",1,4,1,2,0,2,5,3,39,8
"6954",1986,1987,6,"Friday",1986-09-12,20:00:00,"Nürnberg","Waldhof","1:1","1:0",1,1,1,0,1,1,2,1,15,37
"6955",1986,1987,6,"Friday",1986-09-12,20:00:00,"Schalke","Blau-Weiß 90 Ber.","3:0","0:0",3,0,0,0,2,0,3,0,6,39
"6956",1986,1987,6,"Friday",1986-09-12,20:00:00,"Bremen","Bochum","0:0","0:0",0,0,0,0,1,1,0,0,8,29
"6957",1986,1987,6,"Saturday",1986-09-13,15:30:00,"K'lautern","Bayern","1:1","0:1",1,1,0,1,1,1,2,1,13,21
"6958",1986,1987,6,"Saturday",1986-09-13,15:30:00,"Köln","Homburg","3:0","0:0",3,0,0,0,2,0,3,0,11,38
"6959",1986,1987,6,"Saturday",1986-09-13,15:30:00,"Düsseldorf","Uerdingen","1:1","0:1",1,1,0,1,1,1,2,1,23,33
"6960",1986,1987,6,"Saturday",1986-09-13,15:30:00,"Dortmund","Stuttgart","1:2","0:1",1,2,0,1,0,2,3,1,16,14
"6961",1986,1987,6,"Saturday",1986-09-13,15:30:00,"Gladbach","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,20,5
"6962",1986,1987,6,"Saturday",1986-09-13,15:30:00,"HSV","Leverkusen","2:1","0:1",2,1,0,1,2,0,3,1,10,36
"6963",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Homburg","Nürnberg","2:0","1:0",2,0,1,0,2,0,2,1,38,15
"6964",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Waldhof","HSV","2:2","1:0",2,2,1,0,1,1,4,1,37,10
"6965",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Leverkusen","K'lautern","1:0","0:0",1,0,0,0,2,0,1,0,36,13
"6966",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Bayern","Gladbach","3:1","1:0",3,1,1,0,2,0,4,1,21,20
"6967",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Frankfurt","Bremen","2:2","0:1",2,2,0,1,1,1,4,1,5,8
"6968",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Schalke","Dortmund","2:1","0:0",2,1,0,0,2,0,3,0,6,16
"6969",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Stuttgart","Düsseldorf","3:0","2:0",3,0,2,0,2,0,3,2,14,23
"6970",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Uerdingen","Köln","3:1","3:0",3,1,3,0,2,0,4,3,33,11
"6971",1986,1987,7,"Saturday",1986-09-20,15:30:00,"Blau-Weiß 90 Ber.","Bochum","0:0","0:0",0,0,0,0,1,1,0,0,39,29
"6972",1986,1987,8,"Friday",1986-09-26,20:00:00,"Dortmund","Blau-Weiß 90 Ber.","7:0","5:0",7,0,5,0,2,0,7,5,16,39
"6973",1986,1987,8,"Saturday",1986-09-27,15:30:00,"K'lautern","Waldhof","3:2","1:0",3,2,1,0,2,0,5,1,13,37
"6974",1986,1987,8,"Saturday",1986-09-27,15:30:00,"Nürnberg","Uerdingen","1:1","0:1",1,1,0,1,1,1,2,1,15,33
"6975",1986,1987,8,"Saturday",1986-09-27,15:30:00,"Köln","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,11,14
"6976",1986,1987,8,"Saturday",1986-09-27,15:30:00,"Düsseldorf","Schalke","3:4","1:4",3,4,1,4,0,2,7,5,23,6
"6977",1986,1987,8,"Saturday",1986-09-27,15:30:00,"Bochum","Frankfurt","2:0","0:0",2,0,0,0,2,0,2,0,29,5
"6978",1986,1987,8,"Saturday",1986-09-27,15:30:00,"Bremen","Bayern","1:1","1:0",1,1,1,0,1,1,2,1,8,21
"6979",1986,1987,8,"Saturday",1986-09-27,15:30:00,"Gladbach","Leverkusen","2:1","2:0",2,1,2,0,2,0,3,2,20,36
"6980",1986,1987,8,"Saturday",1986-09-27,15:30:00,"HSV","Homburg","3:1","1:1",3,1,1,1,2,0,4,2,10,38
"6981",1986,1987,9,"Friday",1986-10-03,20:00:00,"Dortmund","Düsseldorf","4:1","2:1",4,1,2,1,2,0,5,3,16,23
"6982",1986,1987,9,"Saturday",1986-10-04,15:00:00,"Homburg","K'lautern","1:1","0:1",1,1,0,1,1,1,2,1,38,13
"6983",1986,1987,9,"Saturday",1986-10-04,15:30:00,"Waldhof","Gladbach","1:1","1:0",1,1,1,0,1,1,2,1,37,20
"6984",1986,1987,9,"Saturday",1986-10-04,15:30:00,"Bayern","Bochum","3:2","2:1",3,2,2,1,2,0,5,3,21,29
"6985",1986,1987,9,"Saturday",1986-10-04,15:30:00,"Schalke","Köln","2:4","2:1",2,4,2,1,0,2,6,3,6,11
"6986",1986,1987,9,"Saturday",1986-10-04,15:30:00,"Stuttgart","Nürnberg","1:1","0:1",1,1,0,1,1,1,2,1,14,15
"6987",1986,1987,9,"Saturday",1986-10-04,15:30:00,"Uerdingen","HSV","1:0","0:0",1,0,0,0,2,0,1,0,33,10
"6988",1986,1987,9,"Saturday",1986-10-04,15:30:00,"Blau-Weiß 90 Ber.","Frankfurt","2:2","1:0",2,2,1,0,1,1,4,1,39,5
"6989",1986,1987,9,"Saturday",1986-10-04,19:30:00,"Leverkusen","Bremen","4:1","2:1",4,1,2,1,2,0,5,3,36,8
"6990",1986,1987,10,"Friday",1986-10-10,20:00:00,"K'lautern","Uerdingen","1:0","0:0",1,0,0,0,2,0,1,0,13,33
"6991",1986,1987,10,"Friday",1986-10-10,20:00:00,"Bremen","Waldhof","4:2","2:2",4,2,2,2,2,0,6,4,8,37
"6992",1986,1987,10,"Friday",1986-10-10,20:00:00,"HSV","Stuttgart","2:0","2:0",2,0,2,0,2,0,2,2,10,14
"6993",1986,1987,10,"Saturday",1986-10-11,15:30:00,"Nürnberg","Schalke","2:1","2:0",2,1,2,0,2,0,3,2,15,6
"6994",1986,1987,10,"Saturday",1986-10-11,15:30:00,"Köln","Dortmund","2:0","2:0",2,0,2,0,2,0,2,2,11,16
"6995",1986,1987,10,"Saturday",1986-10-11,15:30:00,"Düsseldorf","Blau-Weiß 90 Ber.","3:1","2:1",3,1,2,1,2,0,4,3,23,39
"6996",1986,1987,10,"Saturday",1986-10-11,15:30:00,"Frankfurt","Bayern","0:0","0:0",0,0,0,0,1,1,0,0,5,21
"6997",1986,1987,10,"Saturday",1986-10-11,15:30:00,"Bochum","Leverkusen","2:1","2:0",2,1,2,0,2,0,3,2,29,36
"6998",1986,1987,10,"Saturday",1986-10-11,15:30:00,"Gladbach","Homburg","5:0","0:0",5,0,0,0,2,0,5,0,20,38
"6999",1986,1987,11,"Friday",1986-10-17,19:30:00,"Leverkusen","Frankfurt","2:0","0:0",2,0,0,0,2,0,2,0,36,5
"7000",1986,1987,11,"Friday",1986-10-17,20:00:00,"Dortmund","Nürnberg","2:2","2:0",2,2,2,0,1,1,4,2,16,15
"7001",1986,1987,11,"Saturday",1986-10-18,15:00:00,"Homburg","Bremen","0:1","0:1",0,1,0,1,0,2,1,1,38,8
"7002",1986,1987,11,"Saturday",1986-10-18,15:30:00,"Waldhof","Bochum","0:0","0:0",0,0,0,0,1,1,0,0,37,29
"7003",1986,1987,11,"Saturday",1986-10-18,15:30:00,"Düsseldorf","Köln","0:4","0:2",0,4,0,2,0,2,4,2,23,11
"7004",1986,1987,11,"Saturday",1986-10-18,15:30:00,"Schalke","HSV","1:1","0:1",1,1,0,1,1,1,2,1,6,10
"7005",1986,1987,11,"Saturday",1986-10-18,15:30:00,"Stuttgart","K'lautern","1:1","0:0",1,1,0,0,1,1,2,0,14,13
"7006",1986,1987,11,"Saturday",1986-10-18,15:30:00,"Uerdingen","Gladbach","1:1","0:0",1,1,0,0,1,1,2,0,33,20
"7007",1986,1987,11,"Saturday",1986-10-18,15:30:00,"Blau-Weiß 90 Ber.","Bayern","1:1","0:1",1,1,0,1,1,1,2,1,39,21
"7008",1986,1987,12,"Saturday",1986-11-01,15:30:00,"Nürnberg","Düsseldorf","4:3","2:0",4,3,2,0,2,0,7,2,15,23
"7009",1986,1987,12,"Saturday",1986-11-01,15:30:00,"Frankfurt","Waldhof","2:1","2:0",2,1,2,0,2,0,3,2,5,37
"7010",1986,1987,12,"Saturday",1986-11-01,15:30:00,"Bremen","Uerdingen","5:1","2:1",5,1,2,1,2,0,6,3,8,33
"7011",1986,1987,12,"Saturday",1986-11-01,15:30:00,"HSV","Dortmund","4:2","2:1",4,2,2,1,2,0,6,3,10,16
"7012",1986,1987,12,"Saturday",1986-11-01,17:30:00,"Bayern","Leverkusen","0:3","0:1",0,3,0,1,0,2,3,1,21,36
"7013",1986,1987,12,"Saturday",1986-11-01,18:00:00,"K'lautern","Schalke","5:1","2:1",5,1,2,1,2,0,6,3,13,6
"7014",1986,1987,12,"Saturday",1986-11-01,18:00:00,"Köln","Blau-Weiß 90 Ber.","1:1","1:1",1,1,1,1,1,1,2,2,11,39
"7015",1986,1987,12,"Saturday",1986-11-01,18:00:00,"Bochum","Homburg","0:0","0:0",0,0,0,0,1,1,0,0,29,38
"7016",1986,1987,12,"Saturday",1986-11-01,18:00:00,"Gladbach","Stuttgart","4:0","1:0",4,0,1,0,2,0,4,1,20,14
"7017",1986,1987,13,"Friday",1986-11-07,20:00:00,"Dortmund","K'lautern","2:0","1:0",2,0,1,0,2,0,2,1,16,13
"7018",1986,1987,13,"Saturday",1986-11-08,14:30:00,"Homburg","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,38,5
"7019",1986,1987,13,"Saturday",1986-11-08,15:00:00,"Blau-Weiß 90 Ber.","Leverkusen","0:1","0:1",0,1,0,1,0,2,1,1,39,36
"7020",1986,1987,13,"Saturday",1986-11-08,15:30:00,"Waldhof","Bayern","3:3","2:0",3,3,2,0,1,1,6,2,37,21
"7021",1986,1987,13,"Saturday",1986-11-08,15:30:00,"Köln","Nürnberg","3:1","1:0",3,1,1,0,2,0,4,1,11,15
"7022",1986,1987,13,"Saturday",1986-11-08,15:30:00,"Düsseldorf","HSV","3:2","2:1",3,2,2,1,2,0,5,3,23,10
"7023",1986,1987,13,"Saturday",1986-11-08,15:30:00,"Schalke","Gladbach","1:2","0:0",1,2,0,0,0,2,3,0,6,20
"7024",1986,1987,13,"Saturday",1986-11-08,15:30:00,"Stuttgart","Bremen","4:0","3:0",4,0,3,0,2,0,4,3,14,8
"7025",1986,1987,13,"Saturday",1986-11-08,15:30:00,"Uerdingen","Bochum","3:1","1:0",3,1,1,0,2,0,4,1,33,29
"7026",1986,1987,14,"Friday",1986-11-14,19:30:00,"Leverkusen","Waldhof","0:0","0:0",0,0,0,0,1,1,0,0,36,37
"7027",1986,1987,14,"Friday",1986-11-14,20:00:00,"Bremen","Schalke","0:0","0:0",0,0,0,0,1,1,0,0,8,6
"7028",1986,1987,14,"Saturday",1986-11-15,15:30:00,"K'lautern","Düsseldorf","3:1","3:0",3,1,3,0,2,0,4,3,13,23
"7029",1986,1987,14,"Saturday",1986-11-15,15:30:00,"Nürnberg","Blau-Weiß 90 Ber.","7:2","2:1",7,2,2,1,2,0,9,3,15,39
"7030",1986,1987,14,"Saturday",1986-11-15,15:30:00,"Bayern","Homburg","3:0","2:0",3,0,2,0,2,0,3,2,21,38
"7031",1986,1987,14,"Saturday",1986-11-15,15:30:00,"Frankfurt","Uerdingen","1:0","0:0",1,0,0,0,2,0,1,0,5,33
"7032",1986,1987,14,"Saturday",1986-11-15,15:30:00,"Bochum","Stuttgart","0:1","0:0",0,1,0,0,0,2,1,0,29,14
"7033",1986,1987,14,"Saturday",1986-11-15,15:30:00,"Gladbach","Dortmund","2:2","1:1",2,2,1,1,1,1,4,2,20,16
"7034",1986,1987,14,"Saturday",1986-11-15,15:30:00,"HSV","Köln","1:0","0:0",1,0,0,0,2,0,1,0,10,11
"7035",1986,1987,15,"Saturday",1986-11-22,14:00:00,"Homburg","Leverkusen","1:2","0:2",1,2,0,2,0,2,3,2,38,36
"7036",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Waldhof","Blau-Weiß 90 Ber.","1:1","0:1",1,1,0,1,1,1,2,1,37,39
"7037",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Köln","K'lautern","2:2","1:0",2,2,1,0,1,1,4,1,11,13
"7038",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Düsseldorf","Gladbach","1:1","1:0",1,1,1,0,1,1,2,1,23,20
"7039",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Dortmund","Bremen","2:1","0:1",2,1,0,1,2,0,3,1,16,8
"7040",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Schalke","Bochum","0:0","0:0",0,0,0,0,1,1,0,0,6,29
"7041",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Stuttgart","Frankfurt","4:1","1:0",4,1,1,0,2,0,5,1,14,5
"7042",1986,1987,15,"Saturday",1986-11-22,15:30:00,"Uerdingen","Bayern","0:0","0:0",0,0,0,0,1,1,0,0,33,21
"7043",1986,1987,15,"Saturday",1986-11-22,15:30:00,"HSV","Nürnberg","1:1","0:0",1,1,0,0,1,1,2,0,10,15
"7044",1986,1987,16,"Friday",1986-11-28,20:00:00,"K'lautern","Nürnberg","2:1","1:1",2,1,1,1,2,0,3,2,13,15
"7045",1986,1987,16,"Friday",1986-11-28,20:00:00,"Bochum","Dortmund","0:0","0:0",0,0,0,0,1,1,0,0,29,16
"7046",1986,1987,16,"Friday",1986-11-28,20:00:00,"Bremen","Düsseldorf","5:2","3:0",5,2,3,0,2,0,7,3,8,23
"7047",1986,1987,16,"Saturday",1986-11-29,15:30:00,"Waldhof","Homburg","5:1","3:0",5,1,3,0,2,0,6,3,37,38
"7048",1986,1987,16,"Saturday",1986-11-29,15:30:00,"Leverkusen","Uerdingen","1:4","1:1",1,4,1,1,0,2,5,2,36,33
"7049",1986,1987,16,"Saturday",1986-11-29,15:30:00,"Bayern","Stuttgart","1:0","1:0",1,0,1,0,2,0,1,1,21,14
"7050",1986,1987,16,"Saturday",1986-11-29,15:30:00,"Frankfurt","Schalke","0:1","0:0",0,1,0,0,0,2,1,0,5,6
"7051",1986,1987,16,"Saturday",1986-11-29,15:30:00,"Gladbach","Köln","3:1","3:0",3,1,3,0,2,0,4,3,20,11
"7052",1986,1987,16,"Saturday",1986-11-29,15:30:00,"Blau-Weiß 90 Ber.","HSV","1:3","0:2",1,3,0,2,0,2,4,2,39,10
"7053",1986,1987,17,"Friday",1986-12-05,20:00:00,"Köln","Bremen","3:0","2:0",3,0,2,0,2,0,3,2,11,8
"7054",1986,1987,17,"Friday",1986-12-05,20:00:00,"Dortmund","Frankfurt","1:0","0:0",1,0,0,0,2,0,1,0,16,5
"7055",1986,1987,17,"Saturday",1986-12-06,14:00:00,"Homburg","Blau-Weiß 90 Ber.","2:1","0:0",2,1,0,0,2,0,3,0,38,39
"7056",1986,1987,17,"Saturday",1986-12-06,15:30:00,"Nürnberg","Gladbach","2:0","0:0",2,0,0,0,2,0,2,0,15,20
"7057",1986,1987,17,"Saturday",1986-12-06,15:30:00,"Düsseldorf","Bochum","0:4","0:1",0,4,0,1,0,2,4,1,23,29
"7058",1986,1987,17,"Saturday",1986-12-06,15:30:00,"Schalke","Bayern","2:2","1:0",2,2,1,0,1,1,4,1,6,21
"7059",1986,1987,17,"Saturday",1986-12-06,15:30:00,"Stuttgart","Leverkusen","1:0","0:0",1,0,0,0,2,0,1,0,14,36
"7060",1986,1987,17,"Saturday",1986-12-06,15:30:00,"Uerdingen","Waldhof","3:2","2:0",3,2,2,0,2,0,5,2,33,37
"7061",1986,1987,17,"Saturday",1986-12-06,15:30:00,"HSV","K'lautern","2:0","1:0",2,0,1,0,2,0,2,1,10,13
"7062",1986,1987,18,"Saturday",1987-02-21,15:30:00,"Dortmund","Bayern","2:2","0:2",2,2,0,2,1,1,4,2,16,21
"7063",1986,1987,18,"Saturday",1987-02-21,15:30:00,"Düsseldorf","Frankfurt","3:3","2:1",3,3,2,1,1,1,6,3,23,5
"7064",1986,1987,18,"Saturday",1987-02-21,15:30:00,"Köln","Bochum","1:0","1:0",1,0,1,0,2,0,1,1,11,29
"7065",1986,1987,18,"Saturday",1987-02-21,15:30:00,"Nürnberg","Bremen","5:1","0:0",5,1,0,0,2,0,6,0,15,8
"7066",1986,1987,18,"Saturday",1987-02-21,15:30:00,"HSV","Gladbach","3:1","1:1",3,1,1,1,2,0,4,2,10,20
"7067",1986,1987,18,"Saturday",1987-02-21,15:30:00,"K'lautern","Blau-Weiß 90 Ber.","2:0","0:0",2,0,0,0,2,0,2,0,13,39
"7068",1986,1987,18,"Sunday",1987-03-08,15:30:00,"Stuttgart","Waldhof","2:1","0:1",2,1,0,1,2,0,3,1,14,37
"7069",1986,1987,18,"Wednesday",1987-04-01,20:00:00,"Uerdingen","Homburg","2:1","1:1",2,1,1,1,2,0,3,2,33,38
"7070",1986,1987,18,"Tuesday",1987-04-21,20:00:00,"Schalke","Leverkusen","1:2","0:0",1,2,0,0,0,2,3,0,6,36
"7071",1986,1987,19,"Saturday",1987-02-28,14:30:00,"Homburg","Stuttgart","2:1","0:0",2,1,0,0,2,0,3,0,38,14
"7072",1986,1987,19,"Saturday",1987-02-28,15:30:00,"Gladbach","K'lautern","0:1","0:1",0,1,0,1,0,2,1,1,20,13
"7073",1986,1987,19,"Saturday",1987-02-28,15:30:00,"Bochum","Nürnberg","0:1","0:0",0,1,0,0,0,2,1,0,29,15
"7074",1986,1987,19,"Saturday",1987-02-28,15:30:00,"Frankfurt","Köln","1:2","0:0",1,2,0,0,0,2,3,0,5,11
"7075",1986,1987,19,"Saturday",1987-02-28,15:30:00,"Bayern","Düsseldorf","3:0","0:0",3,0,0,0,2,0,3,0,21,23
"7076",1986,1987,19,"Saturday",1987-02-28,15:30:00,"Waldhof","Schalke","2:0","1:0",2,0,1,0,2,0,2,1,37,6
"7077",1986,1987,19,"Saturday",1987-02-28,15:30:00,"Bremen","HSV","2:1","1:0",2,1,1,0,2,0,3,1,8,10
"7078",1986,1987,19,"Saturday",1987-03-07,15:30:00,"Leverkusen","Dortmund","3:2","0:1",3,2,0,1,2,0,5,1,36,16
"7079",1986,1987,19,"Tuesday",1987-04-21,20:00:00,"Blau-Weiß 90 Ber.","Uerdingen","1:1","1:0",1,1,1,0,1,1,2,1,39,33
"7080",1986,1987,20,"Friday",1987-03-13,20:00:00,"K'lautern","Bremen","1:3","1:1",1,3,1,1,0,2,4,2,13,8
"7081",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Schalke","Homburg","4:0","0:0",4,0,0,0,2,0,4,0,6,38
"7082",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Dortmund","Waldhof","6:0","1:0",6,0,1,0,2,0,6,1,16,37
"7083",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Düsseldorf","Leverkusen","2:3","1:2",2,3,1,2,0,2,5,3,23,36
"7084",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Köln","Bayern","1:1","1:0",1,1,1,0,1,1,2,1,11,21
"7085",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Nürnberg","Frankfurt","1:0","0:0",1,0,0,0,2,0,1,0,15,5
"7086",1986,1987,20,"Saturday",1987-03-14,15:30:00,"HSV","Bochum","1:1","0:0",1,1,0,0,1,1,2,0,10,29
"7087",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Stuttgart","Uerdingen","2:0","0:0",2,0,0,0,2,0,2,0,14,33
"7088",1986,1987,20,"Saturday",1987-03-14,15:30:00,"Gladbach","Blau-Weiß 90 Ber.","2:1","1:0",2,1,1,0,2,0,3,1,20,39
"7089",1986,1987,21,"Friday",1987-03-20,20:00:00,"Frankfurt","HSV","1:3","1:2",1,3,1,2,0,2,4,3,5,10
"7090",1986,1987,21,"Saturday",1987-03-21,15:30:00,"Bochum","K'lautern","3:1","1:1",3,1,1,1,2,0,4,2,29,13
"7091",1986,1987,21,"Saturday",1987-03-21,15:30:00,"Bayern","Nürnberg","4:0","1:0",4,0,1,0,2,0,4,1,21,15
"7092",1986,1987,21,"Saturday",1987-03-21,15:30:00,"Leverkusen","Köln","0:1","0:0",0,1,0,0,0,2,1,0,36,11
"7093",1986,1987,21,"Saturday",1987-03-21,15:30:00,"Waldhof","Düsseldorf","1:1","1:1",1,1,1,1,1,1,2,2,37,23
"7094",1986,1987,21,"Saturday",1987-03-21,15:30:00,"Uerdingen","Schalke","0:0","0:0",0,0,0,0,1,1,0,0,33,6
"7095",1986,1987,21,"Saturday",1987-03-21,15:30:00,"Bremen","Gladbach","1:7","0:1",1,7,0,1,0,2,8,1,8,20
"7096",1986,1987,21,"Tuesday",1987-04-07,20:00:00,"Homburg","Dortmund","2:2","1:1",2,2,1,1,1,1,4,2,38,16
"7097",1986,1987,21,"Tuesday",1987-05-05,20:00:00,"Blau-Weiß 90 Ber.","Stuttgart","0:2","0:0",0,2,0,0,0,2,2,0,39,14
"7098",1986,1987,22,"Friday",1987-03-27,20:00:00,"Bremen","Blau-Weiß 90 Ber.","2:0","0:0",2,0,0,0,2,0,2,0,8,39
"7099",1986,1987,22,"Saturday",1987-03-28,15:30:00,"Düsseldorf","Homburg","1:0","0:0",1,0,0,0,2,0,1,0,23,38
"7100",1986,1987,22,"Saturday",1987-03-28,15:30:00,"Köln","Waldhof","2:1","1:0",2,1,1,0,2,0,3,1,11,37
"7101",1986,1987,22,"Saturday",1987-03-28,15:30:00,"Nürnberg","Leverkusen","1:1","1:1",1,1,1,1,1,1,2,2,15,36
"7102",1986,1987,22,"Saturday",1987-03-28,15:30:00,"HSV","Bayern","1:2","0:1",1,2,0,1,0,2,3,1,10,21
"7103",1986,1987,22,"Saturday",1987-03-28,15:30:00,"K'lautern","Frankfurt","2:1","1:1",2,1,1,1,2,0,3,2,13,5
"7104",1986,1987,22,"Saturday",1987-03-28,15:30:00,"Gladbach","Bochum","2:1","2:1",2,1,2,1,2,0,3,3,20,29
"7105",1986,1987,22,"Saturday",1987-03-28,15:30:00,"Schalke","Stuttgart","2:1","1:0",2,1,1,0,2,0,3,1,6,14
"7106",1986,1987,22,"Saturday",1987-03-28,15:30:00,"Dortmund","Uerdingen","1:1","0:0",1,1,0,0,1,1,2,0,16,33
"7107",1986,1987,23,"Friday",1987-04-03,20:00:00,"Waldhof","Nürnberg","3:0","3:0",3,0,3,0,2,0,3,3,37,15
"7108",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Bayern","K'lautern","3:0","2:0",3,0,2,0,2,0,3,2,21,13
"7109",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Homburg","Köln","1:3","0:2",1,3,0,2,0,2,4,2,38,11
"7110",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Uerdingen","Düsseldorf","4:1","3:1",4,1,3,1,2,0,5,4,33,23
"7111",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Stuttgart","Dortmund","3:0","1:0",3,0,1,0,2,0,3,1,14,16
"7112",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Blau-Weiß 90 Ber.","Schalke","0:0","0:0",0,0,0,0,1,1,0,0,39,6
"7113",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Bochum","Bremen","1:1","0:0",1,1,0,0,1,1,2,0,29,8
"7114",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Frankfurt","Gladbach","4:0","0:0",4,0,0,0,2,0,4,0,5,20
"7115",1986,1987,23,"Saturday",1987-04-04,15:30:00,"Leverkusen","HSV","0:1","0:0",0,1,0,0,0,2,1,0,36,10
"7116",1986,1987,24,"Friday",1987-04-10,20:00:00,"Nürnberg","Homburg","2:2","0:1",2,2,0,1,1,1,4,1,15,38
