;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90;Score45;Score90Home;Score90Guest;Score45Home;Score45Guest;PointsHome;PointsGuest;Aborted;Annulled;League
20372;1977;1978;12;Saturday;;;Bayer 04 Leverkusen;Bayer 05 Uerdingen;7:0;5:0;7;0;5;0;0;2;False;False;2. Bundesliga
20373;1977;1978;12;Saturday;;;Westfalia Herne;Hannover 96;2:4;0:2;2;4;0;2;2;0;False;False;2. Bundesliga
20374;1977;1978;12;Saturday;;;SpVgg Fürth;FV Würzburg 04;3:0;1:0;3;0;1;0;0;2;False;False;2. Bundesliga
20375;1977;1978;12;Saturday;;;SpVgg Bayreuth;FSV Frankfurt;3:0;0:0;3;0;0;0;0;2;False;False;2. Bundesliga
20376;1977;1978;12;Saturday;;;Eintracht Trier;FK Pirmasens;5:0;2:0;5;0;2;0;0;2;False;False;2. Bundesliga
20377;1977;1978;12;Saturday;;;FC 08 Homburg;KSV Baunatal;5:0;2:0;5;0;2;0;0;2;False;False;2. Bundesliga
20378;1977;1978;12;Saturday;;;SV Darmstadt 98;SV Chio Waldhof;0:4;0:1;0;4;0;1;2;0;False;False;2. Bundesliga
20379;1977;1978;12;Saturday;;;Stuttgarter Kickers;FC Bayern Hof;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20380;1977;1978;12;Sunday;;;Rot-Weiß Lüdenscheid;1. FC Bocholt;4:2;1:0;4;2;1;0;0;2;False;False;2. Bundesliga
20381;1977;1978;12;Sunday;;;Schwarz-Weiß Essen;SC Herford;0:3;0:0;0;3;0;0;2;0;False;False;2. Bundesliga
20382;1977;1978;12;Sunday;;;Würzburger Kickers;1. FC Nürnberg;3:0;2:0;3;0;2;0;0;2;False;False;2. Bundesliga
20383;1977;1978;12;Sunday;;;Freiburger FC;Karlsruher SC;2:2;0:0;2;2;0;0;1;1;False;False;2. Bundesliga
20384;1977;1978;12;Sunday;;;VfR Bürstadt;Kickers Offenbach;0:1;0:0;0;1;0;0;2;0;False;False;2. Bundesliga
20385;1977;1978;13;Friday;;;1. FC Nürnberg;SV Darmstadt 98;6:4;4:2;6;4;4;2;0;2;False;False;2. Bundesliga
20386;1977;1978;13;Friday;;;Kickers Offenbach;SpVgg Fürth;3:1;2:0;3;1;2;0;0;2;False;False;2. Bundesliga
20387;1977;1978;13;Saturday;;;Tennis Borussia Berlin;Fortuna Köln;1:3;0:0;1;3;0;0;2;0;False;False;2. Bundesliga
20388;1977;1978;13;Saturday;;;Bayer 05 Uerdingen;Rot-Weiß Lüdenscheid;3:2;3:1;3;2;3;1;0;2;False;False;2. Bundesliga
20389;1977;1978;13;Saturday;;;Alemannia Aachen;Bayer 04 Leverkusen;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20390;1977;1978;13;Saturday;;;Hannover 96;Arminia Bielefeld;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20391;1977;1978;13;Saturday;;;Preußen Münster;SG Wattenscheid 09;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20392;1977;1978;13;Saturday;;;SC Herford;Rot-Weiss Essen;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20393;1977;1978;13;Saturday;;;VfL Osnabrück;OSC Bremerhaven;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20394;1977;1978;13;Saturday;;;SV Chio Waldhof;FC Augsburg;4:4;1:2;4;4;1;2;1;1;False;False;2. Bundesliga
20395;1977;1978;13;Saturday;;;FSV Frankfurt;VfR Bürstadt;3:3;0:2;3;3;0;2;1;1;False;False;2. Bundesliga
20396;1977;1978;13;Saturday;;;FC Bayern Hof;KSV Baunatal;1:2;1:2;1;2;1;2;2;0;False;False;2. Bundesliga
20397;1977;1978;13;Saturday;;;Karlsruher SC;Würzburger Kickers;6:0;4:0;6;0;4;0;0;2;False;False;2. Bundesliga
20398;1977;1978;13;Saturday;;;FK Pirmasens;SpVgg Bayreuth;1:2;1:1;1;2;1;1;2;0;False;False;2. Bundesliga
20399;1977;1978;13;Saturday;;;Stuttgarter Kickers;Eintracht Trier;1:0;1:0;1;0;1;0;0;2;False;False;2. Bundesliga
20400;1977;1978;13;Sunday;;;1. FC Bocholt;Arminia Hannover;2:2;0:1;2;2;0;1;1;1;False;False;2. Bundesliga
20401;1977;1978;13;Sunday;;;Schwarz-Weiß Essen;Westfalia Herne;2:2;1:0;2;2;1;0;1;1;False;False;2. Bundesliga
20402;1977;1978;13;Sunday;;;SG Union Solingen;Wuppertaler SV;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20403;1977;1978;13;Sunday;;;Wormatia Worms;FC 08 Homburg;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20404;1977;1978;13;Sunday;;;FV Würzburg 04;Freiburger FC;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20405;1977;1978;14;Friday;;;SG Wattenscheid 09;Hannover 96;0:1;0:1;0;1;0;1;2;0;False;False;2. Bundesliga
20406;1977;1978;14;Friday;;;Rot-Weiß Lüdenscheid;Alemannia Aachen;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20407;1977;1978;14;Saturday;;;Bayer 04 Leverkusen;VfL Osnabrück;0:2;0:1;0;2;0;1;2;0;False;False;2. Bundesliga
20408;1977;1978;14;Saturday;;;OSC Bremerhaven;Tennis Borussia Berlin;3:3;1:2;3;3;1;2;1;1;False;False;2. Bundesliga
20409;1977;1978;14;Saturday;;;Rot-Weiss Essen;1. FC Bocholt;4:1;1:1;4;1;1;1;0;2;False;False;2. Bundesliga
20410;1977;1978;14;Saturday;;;Westfalia Herne;SC Herford;1:2;0:0;1;2;0;0;2;0;False;False;2. Bundesliga
20411;1977;1978;14;Saturday;;;Freiburger FC;Kickers Offenbach;3:3;2:2;3;3;2;2;1;1;False;False;2. Bundesliga
20412;1977;1978;14;Saturday;;;SpVgg Bayreuth;Stuttgarter Kickers;5:1;2:0;5;1;2;0;0;2;False;False;2. Bundesliga
20413;1977;1978;14;Saturday;;;KSV Baunatal;Wormatia Worms;1:3;0:1;1;3;0;1;2;0;False;False;2. Bundesliga
20414;1977;1978;14;Saturday;;;Würzburger Kickers;FV Würzburg 04;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20415;1977;1978;14;Saturday;;;VfR Bürstadt;FK Pirmasens;2:1;0:0;2;1;0;0;0;2;False;False;2. Bundesliga
20416;1977;1978;14;Saturday;;;Eintracht Trier;FC Bayern Hof;5:1;2:1;5;1;2;1;0;2;False;False;2. Bundesliga
20417;1977;1978;14;Saturday;;;FC 08 Homburg;SV Chio Waldhof;3:2;2:0;3;2;2;0;0;2;False;False;2. Bundesliga
20418;1977;1978;14;Sunday;;;Wuppertaler SV;Preußen Münster;2:3;1:2;2;3;1;2;2;0;False;False;2. Bundesliga
20419;1977;1978;14;Sunday;;;Arminia Bielefeld;Schwarz-Weiß Essen;3:0;1:0;3;0;1;0;0;2;False;False;2. Bundesliga
20420;1977;1978;14;Sunday;;;Fortuna Köln;SG Union Solingen;2:2;1:0;2;2;1;0;1;1;False;False;2. Bundesliga
20421;1977;1978;14;Sunday;;;Arminia Hannover;Bayer 05 Uerdingen;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20422;1977;1978;14;Sunday;;;FC Augsburg;1. FC Nürnberg;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20423;1977;1978;14;Sunday;;;SpVgg Fürth;FSV Frankfurt;4:0;0:0;4;0;0;0;0;2;False;False;2. Bundesliga
20424;1977;1978;14;Sunday;;;SV Darmstadt 98;Karlsruher SC;3:2;1:1;3;2;1;1;0;2;False;False;2. Bundesliga
20425;1977;1978;15;Friday;;;Kickers Offenbach;Würzburger Kickers;5:0;3:0;5;0;3;0;0;2;False;False;2. Bundesliga
20426;1977;1978;15;Saturday;;;VfL Osnabrück;Rot-Weiß Lüdenscheid;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20427;1977;1978;15;Saturday;;;Tennis Borussia Berlin;Bayer 04 Leverkusen;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20428;1977;1978;15;Saturday;;;Westfalia Herne;Arminia Bielefeld;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20429;1977;1978;15;Saturday;;;SC Herford;1. FC Bocholt;3:0;1:0;3;0;1;0;0;2;False;False;2. Bundesliga
20430;1977;1978;15;Saturday;;;Bayer 05 Uerdingen;Rot-Weiss Essen;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20431;1977;1978;15;Saturday;;;SG Union Solingen;OSC Bremerhaven;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20432;1977;1978;15;Saturday;;;Preußen Münster;Fortuna Köln;3:1;1:0;3;1;1;0;0;2;False;False;2. Bundesliga
20433;1977;1978;15;Saturday;;;Alemannia Aachen;Arminia Hannover;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20434;1977;1978;15;Saturday;;;1. FC Nürnberg;FC 08 Homburg;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20435;1977;1978;15;Saturday;;;Eintracht Trier;SpVgg Bayreuth;0:2;0:0;0;2;0;0;2;0;False;False;2. Bundesliga
20436;1977;1978;15;Saturday;;;Stuttgarter Kickers;VfR Bürstadt;2:1;2:0;2;1;2;0;0;2;False;False;2. Bundesliga
20437;1977;1978;15;Saturday;;;FSV Frankfurt;Freiburger FC;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20438;1977;1978;15;Saturday;;;FC Bayern Hof;Wormatia Worms;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
20439;1977;1978;15;Saturday;;;FK Pirmasens;SpVgg Fürth;1:3;0:1;1;3;0;1;2;0;False;False;2. Bundesliga
20440;1977;1978;15;Sunday;;;Hannover 96;Wuppertaler SV;1:1;1:1;1;1;1;1;1;1;False;False;2. Bundesliga
20441;1977;1978;15;Sunday;;;Schwarz-Weiß Essen;SG Wattenscheid 09;0:3;0:0;0;3;0;0;2;0;False;False;2. Bundesliga
20442;1977;1978;15;Sunday;;;Karlsruher SC;FC Augsburg;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20443;1977;1978;15;Sunday;;;SV Chio Waldhof;KSV Baunatal;5:0;3:0;5;0;3;0;0;2;False;False;2. Bundesliga
20444;1977;1978;15;Sunday;;;FV Würzburg 04;SV Darmstadt 98;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20445;1977;1978;16;Saturday;;;Bayer 04 Leverkusen;SG Union Solingen;0:2;0:1;0;2;0;1;2;0;False;False;2. Bundesliga
20446;1977;1978;16;Saturday;;;Arminia Hannover;VfL Osnabrück;2:0;0:0;2;0;0;0;0;2;False;False;2. Bundesliga
20447;1977;1978;16;Saturday;;;1. FC Bocholt;Bayer 05 Uerdingen;2:2;2:1;2;2;2;1;1;1;False;False;2. Bundesliga
20448;1977;1978;16;Saturday;;;Rot-Weiss Essen;Alemannia Aachen;3:1;0:0;3;1;0;0;0;2;False;False;2. Bundesliga
20449;1977;1978;16;Saturday;;;Arminia Bielefeld;SC Herford;2:0;2:0;2;0;2;0;0;2;False;False;2. Bundesliga
20450;1977;1978;16;Saturday;;;FC Augsburg;FV Würzburg 04;1:1;0:1;1;1;0;1;1;1;False;False;2. Bundesliga
20451;1977;1978;16;Saturday;;;SpVgg Fürth;Stuttgarter Kickers;4:1;2:0;4;1;2;0;0;2;False;False;2. Bundesliga
20452;1977;1978;16;Saturday;;;Freiburger FC;FK Pirmasens;5:0;1:0;5;0;1;0;0;2;False;False;2. Bundesliga
20453;1977;1978;16;Saturday;;;SpVgg Bayreuth;FC Bayern Hof;3:0;0:0;3;0;0;0;0;2;False;False;2. Bundesliga
20454;1977;1978;16;Saturday;;;VfR Bürstadt;Eintracht Trier;1:2;0:2;1;2;0;2;2;0;False;False;2. Bundesliga
20455;1977;1978;16;Saturday;;;Würzburger Kickers;FSV Frankfurt;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20456;1977;1978;16;Sunday;;;Fortuna Köln;Hannover 96;3:2;0:1;3;2;0;1;0;2;False;False;2. Bundesliga
20457;1977;1978;16;Sunday;;;SG Wattenscheid 09;Westfalia Herne;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20458;1977;1978;16;Sunday;;;OSC Bremerhaven;Preußen Münster;2:3;1:1;2;3;1;1;2;0;False;False;2. Bundesliga
20459;1977;1978;16;Sunday;;;Wuppertaler SV;Schwarz-Weiß Essen;1:3;0:0;1;3;0;0;2;0;False;False;2. Bundesliga
20460;1977;1978;16;Sunday;;;FC 08 Homburg;Karlsruher SC;3:0;1:0;3;0;1;0;0;2;False;False;2. Bundesliga
20461;1977;1978;16;Sunday;;;KSV Baunatal;1. FC Nürnberg;1:5;0:3;1;5;0;3;2;0;False;False;2. Bundesliga
20462;1977;1978;16;Sunday;;;SV Darmstadt 98;Kickers Offenbach;4:1;2:1;4;1;2;1;0;2;False;False;2. Bundesliga
20463;1977;1978;16;Sunday;;;Wormatia Worms;SV Chio Waldhof;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
20464;1977;1978;16;Wednesday;;;Rot-Weiß Lüdenscheid;Tennis Borussia Berlin;2:1;1:0;2;1;1;0;0;2;False;False;2. Bundesliga
20465;1977;1978;17;Saturday;;;Tennis Borussia Berlin;Arminia Hannover;6:0;2:0;6;0;2;0;0;2;False;False;2. Bundesliga
20466;1977;1978;17;Saturday;;;Bayer 05 Uerdingen;SC Herford;3:1;3:0;3;1;3;0;0;2;False;False;2. Bundesliga
20467;1977;1978;17;Saturday;;;VfL Osnabrück;Rot-Weiss Essen;1:1;1:1;1;1;1;1;1;1;False;False;2. Bundesliga
20468;1977;1978;17;Saturday;;;Arminia Bielefeld;SG Wattenscheid 09;2:0;2:0;2;0;2;0;0;2;False;False;2. Bundesliga
20469;1977;1978;17;Saturday;;;Hannover 96;OSC Bremerhaven;1:2;0:2;1;2;0;2;2;0;False;False;2. Bundesliga
20470;1977;1978;17;Saturday;;;Kickers Offenbach;FC Augsburg;2:0;1:0;2;0;1;0;0;2;False;False;2. Bundesliga
20471;1977;1978;17;Saturday;;;Karlsruher SC;KSV Baunatal;3:2;2:1;3;2;2;1;0;2;False;False;2. Bundesliga
20472;1977;1978;17;Saturday;;;FK Pirmasens;Würzburger Kickers;2:2;2:2;2;2;2;2;1;1;False;False;2. Bundesliga
20473;1977;1978;17;Saturday;;;SV Chio Waldhof;FC Bayern Hof;3:2;1:1;3;2;1;1;0;2;False;False;2. Bundesliga
20474;1977;1978;17;Saturday;;;Eintracht Trier;SpVgg Fürth;2:1;2:1;2;1;2;1;0;2;False;False;2. Bundesliga
20475;1977;1978;17;Saturday;;;Stuttgarter Kickers;Freiburger FC;2:2;1:2;2;2;1;2;1;1;False;False;2. Bundesliga
20476;1977;1978;17;Saturday;;;FV Würzburg 04;FC 08 Homburg;1:1;1:1;1;1;1;1;1;1;False;False;2. Bundesliga
20477;1977;1978;17;Sunday;;;Preußen Münster;Bayer 04 Leverkusen;0:1;0:0;0;1;0;0;2;0;False;False;2. Bundesliga
20478;1977;1978;17;Sunday;;;Schwarz-Weiß Essen;Fortuna Köln;2:2;2:1;2;2;2;1;1;1;False;False;2. Bundesliga
20479;1977;1978;17;Sunday;;;Alemannia Aachen;1. FC Bocholt;3:0;1:0;3;0;1;0;0;2;False;False;2. Bundesliga
20480;1977;1978;17;Sunday;;;SG Union Solingen;Rot-Weiß Lüdenscheid;3:1;0:1;3;1;0;1;0;2;False;False;2. Bundesliga
20481;1977;1978;17;Sunday;;;Westfalia Herne;Wuppertaler SV;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20482;1977;1978;17;Sunday;;;1. FC Nürnberg;Wormatia Worms;3:1;3:1;3;1;3;1;0;2;False;False;2. Bundesliga
20483;1977;1978;17;Sunday;;;FSV Frankfurt;SV Darmstadt 98;4:0;1:0;4;0;1;0;0;2;False;False;2. Bundesliga
20484;1977;1978;17;Sunday;;;SpVgg Bayreuth;VfR Bürstadt;5:1;2:1;5;1;2;1;0;2;False;False;2. Bundesliga
20485;1977;1978;18;Saturday;;;Rot-Weiß Lüdenscheid;Preußen Münster;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20486;1977;1978;18;Saturday;;;Arminia Hannover;SG Union Solingen;3:1;1:0;3;1;1;0;0;2;False;False;2. Bundesliga
20487;1977;1978;18;Saturday;;;SC Herford;SG Wattenscheid 09;1:2;0:0;1;2;0;0;2;0;False;False;2. Bundesliga
20488;1977;1978;18;Saturday;;;1. FC Bocholt;VfL Osnabrück;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20489;1977;1978;18;Saturday;;;FC Augsburg;FSV Frankfurt;5:0;3:0;5;0;3;0;0;2;False;False;2. Bundesliga
20490;1977;1978;18;Saturday;;;FC Bayern Hof;VfR Bürstadt;2:0;1:0;2;0;1;0;0;2;False;False;2. Bundesliga
20491;1977;1978;18;Saturday;;;KSV Baunatal;FV Würzburg 04;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20492;1977;1978;18;Saturday;;;Würzburger Kickers;Stuttgarter Kickers;3:4;2:3;3;4;2;3;2;0;False;False;2. Bundesliga
20493;1977;1978;18;Saturday;;;Freiburger FC;Eintracht Trier;3:1;1:0;3;1;1;0;0;2;False;False;2. Bundesliga
20494;1977;1978;18;Saturday;;;Wormatia Worms;Karlsruher SC;3:2;2:1;3;2;2;1;0;2;False;False;2. Bundesliga
20495;1977;1978;18;Saturday;;;SV Darmstadt 98;FK Pirmasens;2:0;1:0;2;0;1;0;0;2;False;False;2. Bundesliga
20496;1977;1978;18;Sunday;;;Bayer 05 Uerdingen;Alemannia Aachen;5:2;3:1;5;2;3;1;0;2;False;False;2. Bundesliga
20497;1977;1978;18;Sunday;;;Fortuna Köln;Westfalia Herne;3:1;1:0;3;1;1;0;0;2;False;False;2. Bundesliga
20498;1977;1978;18;Sunday;;;Rot-Weiss Essen;Tennis Borussia Berlin;4:3;2:0;4;3;2;0;0;2;False;False;2. Bundesliga
20499;1977;1978;18;Sunday;;;OSC Bremerhaven;Schwarz-Weiß Essen;2:1;1:1;2;1;1;1;0;2;False;False;2. Bundesliga
20500;1977;1978;18;Sunday;;;SV Chio Waldhof;1. FC Nürnberg;2:1;1:0;2;1;1;0;0;2;False;False;2. Bundesliga
20501;1977;1978;18;Sunday;;;FC 08 Homburg;Kickers Offenbach;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20502;1977;1978;18;Sunday;;;SpVgg Fürth;SpVgg Bayreuth;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20503;1977;1978;18;Wednesday;;;Wuppertaler SV;Arminia Bielefeld;3:1;3:0;3;1;3;0;0;2;False;False;2. Bundesliga
20504;1977;1978;18;Wednesday;;;Bayer 04 Leverkusen;Hannover 96;1:0;1:0;1;0;1;0;0;2;False;False;2. Bundesliga
20505;1977;1978;19;Friday;;;Kickers Offenbach;KSV Baunatal;5:0;0:0;5;0;0;0;0;2;False;False;2. Bundesliga
20506;1977;1978;19;Saturday;;;SG Wattenscheid 09;Wuppertaler SV;0:2;0:2;0;2;0;2;2;0;False;False;2. Bundesliga
20507;1977;1978;19;Saturday;;;Hannover 96;Rot-Weiß Lüdenscheid;2:1;0:0;2;1;0;0;0;2;False;False;2. Bundesliga
20508;1977;1978;19;Saturday;;;VfL Osnabrück;Bayer 05 Uerdingen;1:2;1:1;1;2;1;1;2;0;False;False;2. Bundesliga
20509;1977;1978;19;Saturday;;;Tennis Borussia Berlin;1. FC Bocholt;1:0;1:0;1;0;1;0;0;2;False;False;2. Bundesliga
20510;1977;1978;19;Saturday;;;Westfalia Herne;OSC Bremerhaven;3:2;2:0;3;2;2;0;0;2;False;False;2. Bundesliga
20511;1977;1978;19;Saturday;;;Preußen Münster;Arminia Hannover;3:2;2:1;3;2;2;1;0;2;False;False;2. Bundesliga
20512;1977;1978;19;Saturday;;;Arminia Bielefeld;Fortuna Köln;2:4;1:1;2;4;1;1;2;0;False;False;2. Bundesliga
20513;1977;1978;19;Saturday;;;SG Union Solingen;Rot-Weiss Essen;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20514;1977;1978;19;Saturday;;;SpVgg Bayreuth;Freiburger FC;2:0;1:0;2;0;1;0;0;2;False;False;2. Bundesliga
20515;1977;1978;19;Saturday;;;1. FC Nürnberg;FC Bayern Hof;3:0;0:0;3;0;0;0;0;2;False;False;2. Bundesliga
20516;1977;1978;19;Saturday;;;VfR Bürstadt;SpVgg Fürth;2:2;1:2;2;2;1;2;1;1;False;False;2. Bundesliga
20517;1977;1978;19;Saturday;;;FV Würzburg 04;Wormatia Worms;3:2;1:1;3;2;1;1;0;2;False;False;2. Bundesliga
20518;1977;1978;19;Saturday;;;Karlsruher SC;SV Chio Waldhof;2:1;1:0;2;1;1;0;0;2;False;False;2. Bundesliga
20519;1977;1978;19;Saturday;;;Eintracht Trier;Würzburger Kickers;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20520;1977;1978;19;Sunday;;;Schwarz-Weiß Essen;Bayer 04 Leverkusen;1:2;1:1;1;2;1;1;2;0;False;False;2. Bundesliga
20521;1977;1978;19;Sunday;;;Alemannia Aachen;SC Herford;5:3;1:1;5;3;1;1;0;2;False;False;2. Bundesliga
20522;1977;1978;19;Sunday;;;FK Pirmasens;FC Augsburg;0:1;0:0;0;1;0;0;2;0;False;False;2. Bundesliga
20523;1977;1978;19;Sunday;;;Stuttgarter Kickers;SV Darmstadt 98;1:4;1:3;1;4;1;3;2;0;False;False;2. Bundesliga
20524;1977;1978;19;Sunday;;;FSV Frankfurt;FC 08 Homburg;2:2;1:1;2;2;1;1;1;1;False;False;2. Bundesliga
20525;1977;1978;19;Wednesday;;;Bayer 04 Leverkusen;Hannover 96;1:0;1:0;1;0;1;0;0;2;False;False;2. Bundesliga
20526;1977;1978;19;Wednesday;;;Wuppertaler SV;Arminia Bielefeld;3:1;3:0;3;1;3;0;0;2;False;False;2. Bundesliga
20527;1977;1978;19;Wednesday;;;Rot-Weiß Lüdenscheid;Tennis Borussia Berlin;2:1;1:0;2;1;1;0;0;2;False;False;2. Bundesliga
20528;1977;1978;20;Friday;;;Tennis Borussia Berlin;Bayer 05 Uerdingen;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
20529;1977;1978;20;Saturday;;;Westfalia Herne;Bayer 04 Leverkusen;4:1;3:0;4;1;3;0;0;2;False;False;2. Bundesliga
20530;1977;1978;20;Saturday;;;Hannover 96;Arminia Hannover;1:2;1:1;1;2;1;1;2;0;False;False;2. Bundesliga
20531;1977;1978;20;Saturday;;;Arminia Bielefeld;OSC Bremerhaven;4:1;2:0;4;1;2;0;0;2;False;False;2. Bundesliga
20532;1977;1978;20;Saturday;;;Karlsruher SC;1. FC Nürnberg;3:1;1:0;3;1;1;0;0;2;False;False;2. Bundesliga
20533;1977;1978;20;Saturday;;;SpVgg Fürth;FC Bayern Hof;4:1;2:1;4;1;2;1;0;2;False;False;2. Bundesliga
20534;1977;1978;20;Saturday;;;VfR Bürstadt;Freiburger FC;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20535;1977;1978;20;Saturday;;;FSV Frankfurt;KSV Baunatal;2:1;1:1;2;1;1;1;0;2;False;False;2. Bundesliga
20536;1977;1978;20;Saturday;;;SpVgg Bayreuth;Würzburger Kickers;2:0;1:0;2;0;1;0;0;2;False;False;2. Bundesliga
20537;1977;1978;20;Saturday;;;Eintracht Trier;SV Darmstadt 98;1:2;1:1;1;2;1;1;2;0;False;False;2. Bundesliga
20538;1977;1978;20;Saturday;;;FV Würzburg 04;SV Chio Waldhof;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
20539;1977;1978;20;Sunday;;;Schwarz-Weiß Essen;Rot-Weiß Lüdenscheid;0:1;0:0;0;1;0;0;2;0;False;False;2. Bundesliga
20540;1977;1978;20;Sunday;;;VfL Osnabrück;Alemannia Aachen;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20541;1977;1978;20;Sunday;;;Preußen Münster;Rot-Weiss Essen;2:0;1:0;2;0;1;0;0;2;False;False;2. Bundesliga
20542;1977;1978;20;Sunday;;;Wuppertaler SV;SC Herford;3:1;1:0;3;1;1;0;0;2;False;False;2. Bundesliga
20543;1977;1978;20;Sunday;;;SG Wattenscheid 09;Fortuna Köln;5:2;3:2;5;2;3;2;0;2;False;False;2. Bundesliga
20544;1977;1978;20;Sunday;;;SG Union Solingen;1. FC Bocholt;2:1;1:1;2;1;1;1;0;2;False;False;2. Bundesliga
20545;1977;1978;20;Sunday;;;Stuttgarter Kickers;FC Augsburg;2:1;2:0;2;1;2;0;0;2;False;False;2. Bundesliga
20546;1977;1978;20;Sunday;;;FK Pirmasens;FC 08 Homburg;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
20547;1977;1978;20;Sunday;;;Kickers Offenbach;Wormatia Worms;2:1;0:0;2;1;0;0;0;2;False;False;2. Bundesliga
20548;1977;1978;21;Saturday;;;Rot-Weiss Essen;Hannover 96;3:1;2:1;3;1;2;1;0;2;False;False;2. Bundesliga
20549;1977;1978;21;Saturday;;;Alemannia Aachen;Tennis Borussia Berlin;1:4;0:2;1;4;0;2;2;0;False;False;2. Bundesliga
20550;1977;1978;21;Saturday;;;OSC Bremerhaven;SG Wattenscheid 09;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20551;1977;1978;21;Saturday;;;1. FC Bocholt;Preußen Münster;1:1;1:0;1;1;1;0;1;1;False;False;2. Bundesliga
20552;1977;1978;21;Saturday;;;Rot-Weiß Lüdenscheid;Westfalia Herne;0:0;0:0;0;0;0;0;1;1;False;False;2. Bundesliga
20553;1977;1978;21;Saturday;;;SC Herford;VfL Osnabrück;3:1;1:1;3;1;1;1;0;2;False;False;2. Bundesliga
20554;1977;1978;21;Saturday;;;SV Chio Waldhof;Kickers Offenbach;4:3;3:2;4;3;3;2;0;2;False;False;2. Bundesliga
20555;1977;1978;21;Saturday;;;FC Bayern Hof;Karlsruher SC;2:3;1:2;2;3;1;2;2;0;False;False;2. Bundesliga
20556;1977;1978;21;Saturday;;;SV Darmstadt 98;SpVgg Bayreuth;1:0;0:0;1;0;0;0;0;2;False;False;2. Bundesliga
20557;1977;1978;21;Saturday;;;Freiburger FC;SpVgg Fürth;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20558;1977;1978;21;Saturday;;;KSV Baunatal;FK Pirmasens;3:2;1:1;3;2;1;1;0;2;False;False;2. Bundesliga
20559;1977;1978;21;Saturday;;;1. FC Nürnberg;FV Würzburg 04;3:1;2:1;3;1;2;1;0;2;False;False;2. Bundesliga
20560;1977;1978;21;Saturday;;;Wormatia Worms;FSV Frankfurt;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20561;1977;1978;21;Sunday;;;Fortuna Köln;Wuppertaler SV;2:1;1:0;2;1;1;0;0;2;False;False;2. Bundesliga
20562;1977;1978;21;Sunday;;;Bayer 04 Leverkusen;Arminia Bielefeld;1:2;1:1;1;2;1;1;2;0;False;False;2. Bundesliga
20563;1977;1978;21;Sunday;;;Bayer 05 Uerdingen;SG Union Solingen;1:1;0:0;1;1;0;0;1;1;False;False;2. Bundesliga
20564;1977;1978;21;Sunday;;;FC Augsburg;Eintracht Trier;3:0;0:0;3;0;0;0;0;2;False;False;2. Bundesliga
